SatisfactionLevel,LastEvaluation,NumberProjects,AverageMonthlyHours,TimeSpentCompany,WorkAccident,PromotionLast5Years,Department,Salary,OverTime,Attrition
0.1999972201964238,0.2583127126865608,3.0,131.0,8.0,0.0,0.0,Management,Low,No,No
0.7092602719838018,0.7716507135276769,4.0,279.0,7.0,1.0,0.0,Technical,Low,Yes,No
0.2578443137541456,0.593177076704885,4.0,204.0,7.0,1.0,0.0,Technical,Low,Yes,No
0.4087574029908595,0.7194953923274371,2.0,228.0,8.0,0.0,0.0,Technical,Low,Yes,Yes
0.912677488973403,0.2076708616873659,2.0,192.0,7.0,0.0,0.0,Technical,Low,No,No
0.5290292883161792,0.2402272015055236,6.0,260.0,5.0,0.0,0.0,Sales,Low,No,No
0.3036824946831559,0.1593314699329466,2.0,106.0,3.0,0.0,1.0,Sales,Medium,Yes,No
0.0878961310404421,0.0693219245756679,3.0,302.0,7.0,1.0,0.0,Support,High,No,Yes
0.2513401260896749,0.953164453538288,6.0,174.0,9.0,1.0,0.0,Management,Low,Yes,No
0.3218174660364326,0.7406820894881987,2.0,257.0,2.0,1.0,0.0,Support,Low,No,No
0.2270974548730794,0.3964373487485445,6.0,240.0,4.0,0.0,0.0,Technical,Low,Yes,No
0.1795279703537206,0.3805416195741438,5.0,145.0,7.0,1.0,1.0,Sales,Low,Yes,No
0.2182403441434406,0.362722036969201,6.0,223.0,1.0,1.0,1.0,Technical,Medium,No,No
0.504789716950481,0.7645249313094674,4.0,175.0,2.0,0.0,0.0,Support,Low,No,No
0.2762980756092382,0.6408476753993254,4.0,267.0,9.0,1.0,1.0,Sales,High,No,No
0.4239849338440546,0.2294238357144953,6.0,191.0,7.0,1.0,1.0,Technical,Medium,No,Yes
0.5484719227122653,0.241883294509848,4.0,254.0,7.0,1.0,0.0,Management,Low,Yes,No
0.0862334584658573,0.7479839533968318,3.0,143.0,3.0,1.0,0.0,Support,Medium,No,No
0.8462167526613221,0.7381768680235287,4.0,289.0,3.0,1.0,0.0,Sales,Low,No,No
0.6262717894945512,0.3663131244045214,4.0,266.0,2.0,0.0,1.0,Management,Medium,No,No
0.1498675188360719,0.0911010672787852,6.0,204.0,6.0,0.0,0.0,Sales,Low,Yes,No
0.8433738805721321,0.1749004037704028,5.0,228.0,4.0,1.0,1.0,Management,Low,Yes,No
0.935018076089142,0.9873037246053148,3.0,177.0,5.0,1.0,0.0,Sales,Low,No,No
0.1286823000798874,0.4121655774160482,6.0,138.0,3.0,0.0,1.0,Support,Low,Yes,No
0.344485267305927,0.8618777317981735,6.0,238.0,6.0,1.0,0.0,Management,Medium,No,No
0.8077133106181755,0.6912788503321521,5.0,204.0,3.0,0.0,0.0,HR,Low,Yes,Yes
0.7383767955704339,0.425750339441218,3.0,283.0,8.0,1.0,1.0,Sales,Medium,Yes,Yes
0.1947001956438029,0.2438433913376214,5.0,152.0,9.0,0.0,1.0,Sales,Low,Yes,No
0.2722570321758262,0.2169718742448458,3.0,193.0,4.0,1.0,1.0,Technical,Low,No,Yes
0.3936973576938871,0.669376378406867,5.0,172.0,9.0,0.0,0.0,Management,Low,Yes,No
0.5555876340005466,0.7653552648529603,6.0,192.0,7.0,0.0,1.0,HR,Low,No,Yes
0.7224271119623241,0.703272262554747,6.0,245.0,3.0,0.0,1.0,Support,Low,No,No
0.4848977758702096,0.5671632753795891,2.0,106.0,7.0,0.0,1.0,Technical,Low,Yes,Yes
0.517566160423353,0.1060857107641,4.0,95.0,1.0,0.0,1.0,HR,Medium,No,No
0.7462670803604596,0.974104886641147,5.0,236.0,3.0,1.0,1.0,Management,Low,No,No
0.0715045231023875,0.7929219760066112,2.0,273.0,6.0,1.0,1.0,HR,Low,No,No
0.3174369666782136,0.3253140922570689,4.0,117.0,4.0,0.0,1.0,Sales,Medium,No,No
0.7126351979673382,0.9886116739280932,5.0,283.0,7.0,1.0,1.0,Sales,Medium,Yes,No
0.8878818743044725,0.6524595383739947,3.0,127.0,3.0,1.0,1.0,Technical,Low,Yes,No
0.5110347211484192,0.6090399926629809,4.0,208.0,1.0,1.0,0.0,Management,Low,No,Yes
0.6010824698867022,0.7782411110986744,6.0,126.0,9.0,1.0,0.0,Management,Medium,Yes,No
0.2152767955385484,0.8642497302203789,2.0,204.0,6.0,1.0,1.0,HR,Low,No,No
0.4725358407588709,0.7149648565306708,4.0,157.0,8.0,1.0,0.0,Technical,Low,No,No
0.6056756157402741,0.195216137986274,4.0,303.0,3.0,0.0,0.0,Management,Low,Yes,Yes
0.3217884752767678,0.40083829537292,6.0,307.0,8.0,1.0,1.0,Sales,Medium,No,No
0.355906718713024,0.919030294095709,5.0,266.0,2.0,1.0,1.0,HR,Low,Yes,No
0.4632232703769033,0.2579874234402187,3.0,132.0,4.0,1.0,1.0,Support,High,Yes,No
0.1309497041472528,0.4492804014804213,6.0,253.0,3.0,0.0,1.0,Sales,Low,Yes,No
0.3653817319722955,0.5200805615379483,3.0,147.0,1.0,1.0,1.0,Technical,Medium,No,Yes
0.3214791533983027,0.4857768088113004,5.0,102.0,7.0,1.0,1.0,Management,Low,Yes,No
0.4131822435871196,0.6570446623285999,4.0,141.0,2.0,1.0,0.0,Sales,Low,No,No
0.2336207192659649,0.9964153958738278,3.0,147.0,4.0,0.0,1.0,Support,Medium,No,No
0.860120634442439,0.3507497128547157,2.0,121.0,9.0,1.0,0.0,Support,Low,No,No
0.5859915681885591,0.1924107601843601,2.0,298.0,6.0,0.0,1.0,Technical,Low,No,No
0.7553854017508423,0.2776107407155344,6.0,194.0,8.0,1.0,1.0,Sales,Low,No,Yes
0.790857198596896,0.8787568529265485,5.0,277.0,2.0,0.0,0.0,HR,Low,Yes,No
0.5575730656636311,0.6868758173187827,6.0,172.0,7.0,0.0,1.0,Sales,Low,No,No
0.2161910962498161,0.361214014768929,6.0,275.0,6.0,0.0,1.0,Support,Medium,No,No
0.6289890620358177,0.7954134520322121,6.0,188.0,9.0,1.0,0.0,Technical,Low,No,Yes
0.7543367902427306,0.7980517231365819,2.0,273.0,1.0,0.0,0.0,HR,Low,No,Yes
0.4814007086101373,0.8988337117146973,6.0,117.0,8.0,0.0,1.0,Technical,Medium,No,No
0.2211209553258314,0.3423821554175738,2.0,218.0,3.0,0.0,1.0,Technical,Medium,No,No
0.3652466321028848,0.7842981484425541,5.0,259.0,2.0,1.0,0.0,Technical,Low,No,No
0.4085202391353904,0.5384052340568257,6.0,299.0,3.0,1.0,1.0,Technical,Low,No,Yes
0.6004037110221586,0.8615818138473056,2.0,137.0,6.0,1.0,0.0,Technical,High,Yes,Yes
0.5879231640056352,0.7541148871112456,3.0,129.0,3.0,1.0,0.0,Support,Low,No,Yes
0.4136101966373147,0.8557371131338727,6.0,186.0,5.0,0.0,0.0,Sales,Medium,No,No
0.9897109934011556,0.6798219148537287,6.0,280.0,6.0,1.0,1.0,Management,Medium,No,Yes
0.7012009739171283,0.2484451222121919,5.0,293.0,8.0,0.0,1.0,Technical,Medium,No,No
0.3420133999593077,0.5914882513571066,4.0,289.0,7.0,1.0,0.0,Management,Low,No,No
0.1761509994756043,0.9666659257251924,4.0,305.0,8.0,1.0,1.0,Management,Medium,Yes,No
0.2551125455551356,0.9477115917530872,5.0,297.0,3.0,1.0,1.0,Support,Medium,No,No
0.2400638215980091,0.1182688984100817,5.0,203.0,4.0,0.0,1.0,Technical,Low,No,Yes
0.2767829249437664,0.2370604796945298,5.0,221.0,6.0,1.0,0.0,Management,Low,Yes,No
0.2551091840875948,0.1976411265813898,4.0,255.0,7.0,1.0,1.0,Technical,Low,No,Yes
0.365615442461525,0.6966663337703884,5.0,244.0,9.0,1.0,0.0,HR,Low,No,No
0.2608945072222449,0.7675116231900317,2.0,226.0,1.0,0.0,1.0,HR,Low,No,No
0.9407869405378532,0.2472865011839744,6.0,200.0,8.0,1.0,1.0,HR,Low,Yes,No
0.1595397119319904,0.59423267543443,6.0,233.0,8.0,1.0,0.0,Management,Low,No,No
0.5946866121966357,0.8622542278627088,3.0,273.0,6.0,0.0,1.0,HR,Low,No,No
0.4809400519223309,0.7455956018085336,3.0,165.0,4.0,0.0,0.0,Support,Low,No,Yes
0.9836773560683908,0.5588121809662513,6.0,120.0,3.0,1.0,1.0,Support,Medium,Yes,No
0.9650254081320602,0.3446468575771718,4.0,231.0,8.0,0.0,1.0,Sales,Low,No,No
0.8685319140618881,0.5532444251718337,2.0,114.0,7.0,0.0,1.0,Technical,Low,No,No
0.8525644126296233,0.6530687921185494,4.0,123.0,1.0,0.0,0.0,Technical,Medium,Yes,No
0.2959661831258264,0.9038415000475571,5.0,156.0,6.0,1.0,0.0,Technical,Medium,No,No
0.2521624779639304,0.7205898187468374,6.0,241.0,7.0,0.0,0.0,Technical,High,No,No
0.7454865472104303,0.7988922897570294,6.0,207.0,7.0,1.0,1.0,Sales,Low,No,No
0.926802712739291,0.2484950563379554,2.0,162.0,9.0,0.0,0.0,HR,High,No,No
0.6131495510484767,0.5738924349942771,4.0,115.0,5.0,0.0,0.0,Technical,Low,No,No
0.5403014951893642,0.1250253826058804,3.0,237.0,1.0,0.0,0.0,Support,Medium,Yes,Yes
0.3025779243878928,0.3197675995233764,3.0,281.0,2.0,1.0,0.0,Management,Low,No,No
0.7860098586313425,0.7667846737595243,4.0,193.0,4.0,1.0,0.0,Management,Medium,Yes,No
0.2677412581710062,1.0170865613505249,3.0,99.0,5.0,1.0,0.0,Support,Low,Yes,Yes
0.3912403137658045,0.2052844794847289,2.0,300.0,9.0,1.0,0.0,Technical,Medium,No,No
0.5457238292832629,0.4454316412881788,2.0,156.0,1.0,0.0,0.0,Sales,Medium,No,No
0.3225323883494577,0.2592113590501516,3.0,94.0,5.0,0.0,0.0,Management,Low,No,No
0.1785085684074938,0.5990694494395913,2.0,284.0,3.0,1.0,1.0,HR,Medium,No,No
0.6721067726306952,0.7719178618562188,2.0,275.0,4.0,1.0,1.0,Sales,Low,No,No
0.32548919270867,0.7051643498619825,5.0,116.0,3.0,0.0,0.0,Management,Low,No,No
0.5990298442937754,0.2831604316399133,5.0,297.0,4.0,0.0,1.0,HR,Low,Yes,No
0.212955940472305,0.4204922831015951,2.0,202.0,1.0,1.0,1.0,Sales,Low,No,Yes
0.5547110407256133,0.7979861241166087,4.0,104.0,8.0,1.0,0.0,HR,Low,No,No
0.5837796124962021,0.5824797935837294,6.0,252.0,4.0,0.0,0.0,Technical,Low,No,No
0.1585048618681347,0.0883976538803762,6.0,293.0,7.0,0.0,0.0,Sales,Low,Yes,No
0.3941824286027328,0.7812061566757625,2.0,194.0,2.0,0.0,1.0,HR,Low,Yes,No
0.2562779556852352,0.157474971891376,2.0,270.0,2.0,0.0,0.0,Technical,Medium,Yes,No
0.1553521477992037,0.7317697168023669,2.0,133.0,6.0,0.0,1.0,Technical,High,Yes,No
1.0489595212319147,0.3029832890530637,4.0,115.0,2.0,1.0,0.0,Sales,Medium,No,No
0.4280833530157985,0.943042542725513,5.0,264.0,6.0,1.0,1.0,Support,Low,Yes,No
0.7857248331226113,0.4089686850190933,2.0,251.0,2.0,1.0,1.0,Management,High,Yes,No
0.3491560522354128,0.4053211228661623,2.0,304.0,4.0,1.0,0.0,Sales,Low,Yes,No
0.748034542955417,0.2187474522510117,3.0,184.0,7.0,0.0,0.0,Technical,Low,Yes,No
0.7677679356473074,0.3942929496226233,4.0,267.0,8.0,0.0,1.0,Technical,High,Yes,Yes
0.6523436919141503,0.901643045708028,2.0,173.0,3.0,0.0,1.0,Sales,Medium,No,No
0.4756628685224339,1.0241736258879492,3.0,229.0,9.0,1.0,0.0,Support,Medium,No,No
0.4401195445574121,0.4695520349584309,6.0,304.0,2.0,0.0,0.0,Management,Medium,Yes,No
0.4024509568747378,0.4483995897735223,2.0,221.0,8.0,0.0,1.0,HR,Low,No,No
0.8993661225408318,0.7561331938708014,2.0,176.0,8.0,1.0,0.0,Sales,Low,No,No
0.8516558196918296,0.8778071466587987,3.0,265.0,4.0,1.0,1.0,Management,Medium,Yes,No
0.9895114457666054,0.6425409863197911,4.0,272.0,1.0,1.0,0.0,Management,Low,No,No
0.1825225977724862,0.4078336835464183,2.0,201.0,1.0,0.0,0.0,Technical,Low,No,No
0.7197844046726457,0.4715306397315014,6.0,218.0,2.0,0.0,0.0,HR,Medium,No,Yes
0.8926339783371486,0.6735379993476901,2.0,178.0,9.0,1.0,1.0,Sales,Medium,No,Yes
0.2963723470480842,0.1013038793823511,6.0,155.0,2.0,1.0,0.0,Technical,Low,Yes,No
0.1077381151657387,0.6601675957170196,5.0,247.0,2.0,0.0,1.0,Technical,Medium,No,No
0.7788738534872801,0.3998235008364069,5.0,220.0,6.0,1.0,0.0,Support,Medium,No,No
0.6591765240645951,0.7981837375778619,6.0,211.0,7.0,0.0,1.0,Management,Medium,No,No
0.8306608657314538,0.1689047260246957,4.0,238.0,7.0,1.0,1.0,Sales,Low,Yes,No
0.2046811388730048,0.5835120754835711,2.0,306.0,9.0,1.0,0.0,Sales,Low,No,No
0.2872201234070593,0.6856443897287181,5.0,266.0,8.0,0.0,1.0,Technical,Low,No,Yes
0.2350474857858797,0.1920443782031888,6.0,205.0,6.0,0.0,1.0,Support,Low,Yes,No
0.2410885712021672,0.6436024289457277,2.0,303.0,2.0,1.0,1.0,HR,Low,No,No
0.8327255886595478,0.5491316195888426,2.0,302.0,1.0,0.0,0.0,Technical,Low,No,No
0.6878780019230556,0.6372005351388295,4.0,279.0,5.0,1.0,0.0,HR,High,No,No
0.5588875318474996,0.6790305586886854,3.0,205.0,9.0,1.0,0.0,Support,Low,No,No
0.4782719178849872,0.6875899807899094,5.0,127.0,8.0,0.0,1.0,Management,Medium,No,Yes
0.920402896406091,0.7981677401497494,5.0,232.0,4.0,0.0,1.0,Sales,Medium,No,No
0.4827592184841645,0.324469642971361,3.0,199.0,5.0,0.0,0.0,HR,Low,No,Yes
0.4484371213804867,0.5408963337905375,4.0,296.0,6.0,1.0,1.0,HR,Low,No,No
0.5142826521591661,0.1816734368407404,4.0,135.0,3.0,0.0,0.0,Management,Low,Yes,Yes
0.5014965062733717,0.1109312966829925,5.0,114.0,5.0,0.0,0.0,Sales,Medium,No,No
0.3792782392924985,0.3678473183907041,4.0,110.0,2.0,1.0,1.0,HR,Low,No,No
0.7935114123707806,0.7837320808717815,3.0,305.0,1.0,1.0,0.0,Management,Medium,No,No
0.5325860340705574,0.715494636068098,2.0,210.0,1.0,1.0,1.0,Technical,Low,No,Yes
0.3370442443348953,0.8228213195179283,3.0,211.0,7.0,1.0,0.0,Support,Medium,No,No
0.9102703366620732,0.5773727130572881,6.0,222.0,2.0,0.0,1.0,Technical,Low,No,No
0.442094212327221,0.5197504083079476,5.0,159.0,4.0,0.0,1.0,Sales,Medium,Yes,Yes
0.5725731821803651,0.2624495780259714,4.0,202.0,5.0,1.0,1.0,Technical,Low,No,No
0.8901022184523458,0.4118308609748261,6.0,196.0,7.0,1.0,1.0,Technical,Medium,Yes,No
0.6041154789763324,0.436532688401072,4.0,201.0,2.0,0.0,1.0,Technical,Medium,Yes,No
0.2944131965283187,0.1674644154632672,2.0,197.0,6.0,0.0,0.0,Technical,Low,No,No
0.9937202022149796,0.2915126627045132,2.0,136.0,1.0,0.0,0.0,Sales,Medium,No,Yes
0.6630882003531824,0.6477357942018284,2.0,304.0,7.0,0.0,0.0,Management,Low,No,No
0.446800524172344,0.7316935450766989,4.0,285.0,9.0,0.0,1.0,HR,Medium,Yes,No
0.2728761555676365,1.0443994759026043,6.0,180.0,5.0,1.0,0.0,Support,Low,Yes,Yes
0.8278962149067389,0.9279596282943156,2.0,107.0,5.0,1.0,1.0,HR,Medium,No,No
0.6496500726109782,0.6700764424941501,6.0,238.0,4.0,1.0,1.0,HR,Medium,No,No
0.6122242857059701,0.4741328759741237,4.0,309.0,3.0,1.0,0.0,Support,Low,Yes,No
0.92725836645501,0.6545354161469898,6.0,303.0,9.0,0.0,1.0,Sales,Low,No,No
0.833735015227671,0.7579432853331246,4.0,193.0,5.0,1.0,0.0,Support,Low,No,No
0.2298834377277324,0.2472325266576148,4.0,240.0,8.0,0.0,1.0,Sales,Medium,No,No
0.3913682428243938,0.4509586043038597,5.0,281.0,9.0,0.0,1.0,HR,Low,No,No
0.3282022296272621,0.8788950848729068,4.0,284.0,5.0,0.0,0.0,Sales,Low,Yes,Yes
0.758578465555217,0.4372388600772577,4.0,129.0,9.0,0.0,1.0,Management,Medium,No,No
0.141099196644435,0.5911261489131359,3.0,227.0,2.0,0.0,0.0,Support,Low,No,Yes
0.8357668335622604,0.216555182000691,5.0,269.0,4.0,0.0,0.0,HR,Low,No,No
0.904983315230486,0.4166399556412747,5.0,289.0,6.0,1.0,1.0,Support,Low,No,No
0.4050189794809959,0.3853689313837847,5.0,292.0,6.0,0.0,0.0,HR,Medium,No,No
0.8656413920588679,0.1630866813311845,3.0,150.0,6.0,1.0,0.0,Management,Low,Yes,No
0.1738375288026075,0.1221534492259117,4.0,281.0,2.0,1.0,1.0,HR,Low,Yes,No
0.8486870029427855,0.8842462114611456,2.0,94.0,7.0,0.0,0.0,Support,Medium,Yes,No
0.2482549789776505,0.3049433153400114,6.0,211.0,6.0,0.0,1.0,Support,Low,No,No
0.5161530169759139,0.5715554085143845,4.0,270.0,1.0,1.0,1.0,HR,High,No,No
0.8541972561068611,0.3865211405454422,3.0,144.0,2.0,1.0,0.0,Support,High,Yes,No
0.2275522072888472,0.953367452179676,4.0,126.0,7.0,1.0,0.0,Support,Low,No,No
0.2443099059976812,0.3345045771303488,4.0,145.0,1.0,1.0,0.0,HR,Low,No,No
0.7735192656329,0.48251679635126,3.0,276.0,1.0,0.0,0.0,Management,Medium,No,No
0.7657103221045352,0.8541699031436846,5.0,191.0,1.0,0.0,0.0,Support,Low,No,No
0.696573872134374,0.8190056288781715,5.0,182.0,8.0,0.0,1.0,Support,Low,No,No
0.6769784258048147,0.2912001389208309,2.0,286.0,4.0,1.0,0.0,Support,Medium,No,No
0.5800818029961775,0.8001815174867831,2.0,162.0,4.0,0.0,1.0,Support,Low,No,No
0.3859590186207529,0.4972098381590193,5.0,148.0,2.0,1.0,0.0,HR,Medium,Yes,No
0.3792837657524035,0.5101752937809744,6.0,91.0,1.0,0.0,0.0,Management,Low,Yes,No
0.277351273632666,0.1931969359236771,4.0,282.0,9.0,1.0,0.0,Management,Low,Yes,No
0.900313541802141,0.1261235844656076,6.0,193.0,7.0,0.0,1.0,Sales,Low,No,No
0.6452244066356062,0.8060812863777478,4.0,277.0,4.0,0.0,0.0,Support,High,Yes,No
0.4540311023332514,0.4888431314859554,5.0,140.0,6.0,1.0,1.0,Support,Medium,Yes,No
0.556194913163461,0.5106359846575761,2.0,119.0,2.0,1.0,1.0,Sales,Medium,No,No
0.9512377411988132,0.7926661508755075,2.0,100.0,7.0,1.0,1.0,Management,Low,Yes,No
0.2698410564548296,0.7942435032752312,6.0,309.0,2.0,1.0,0.0,Technical,Low,Yes,No
0.6933377335267477,0.2347505987466882,2.0,197.0,8.0,1.0,1.0,Technical,Low,Yes,No
0.5895827004183608,0.6569875639771721,5.0,165.0,8.0,0.0,0.0,Management,Low,No,Yes
0.6672971258760524,0.2080271563922375,6.0,256.0,1.0,1.0,1.0,Support,Low,Yes,No
0.1547192677843031,0.8094787294709374,4.0,179.0,8.0,0.0,0.0,Technical,Medium,No,No
0.8968792327518985,0.7235853039209668,2.0,294.0,2.0,0.0,1.0,HR,Low,No,No
0.9217602138537548,0.9762707307780988,3.0,212.0,6.0,0.0,0.0,HR,High,No,No
0.5846235103742867,0.1104766546232813,2.0,289.0,1.0,0.0,0.0,Sales,Low,No,No
0.7507043069960201,0.1702529607843429,4.0,280.0,5.0,0.0,0.0,Management,High,No,Yes
0.9112408921377236,0.3885031605002807,6.0,281.0,7.0,1.0,1.0,Management,Low,Yes,No
0.7183299893416464,0.3582467592632424,4.0,278.0,1.0,1.0,1.0,Technical,Low,Yes,No
0.2342818180752339,0.3495535625570574,3.0,214.0,2.0,0.0,0.0,Support,Low,Yes,No
0.568216666543012,0.8981197203829733,5.0,271.0,7.0,0.0,1.0,Management,Low,Yes,No
0.6303834324383754,0.3057754932610622,2.0,309.0,6.0,1.0,1.0,Technical,Low,Yes,No
0.4579325245643168,0.3793093923948347,6.0,211.0,3.0,1.0,1.0,Technical,Low,Yes,No
0.8338588954802113,0.7999724595789416,5.0,183.0,2.0,0.0,1.0,Management,Low,No,No
0.9625333504747524,0.4925833733819476,4.0,290.0,4.0,1.0,1.0,Technical,Medium,No,No
0.9173593244363216,0.791842177110179,6.0,192.0,3.0,1.0,1.0,Sales,Medium,Yes,Yes
0.4869938162129129,0.1605820731387948,5.0,275.0,7.0,1.0,1.0,Sales,Medium,No,No
0.126861725506039,0.5310545306275818,6.0,302.0,8.0,0.0,0.0,Management,Low,Yes,No
0.9460602071450088,0.1301689956514644,3.0,273.0,2.0,1.0,0.0,Support,Medium,Yes,No
0.8101965460174088,0.2542978434444519,3.0,251.0,7.0,0.0,1.0,Sales,Low,No,Yes
0.1806993290387345,0.8988874408922138,2.0,120.0,8.0,0.0,0.0,Sales,Low,Yes,No
0.929689470679705,0.1761896968905218,2.0,141.0,6.0,0.0,0.0,Management,Low,Yes,No
0.874364725167148,0.5601223412123927,3.0,178.0,6.0,0.0,0.0,HR,Low,No,No
0.5432111620186738,0.4866314010385084,6.0,165.0,1.0,0.0,1.0,Technical,Low,No,No
0.6284729050239393,0.4280550221011278,3.0,218.0,4.0,1.0,1.0,Sales,Low,No,No
0.4170055856887475,0.8777289765240825,2.0,272.0,1.0,0.0,1.0,HR,Low,Yes,Yes
0.1633253497315965,0.1087011040639273,3.0,111.0,4.0,0.0,1.0,Support,Medium,No,Yes
0.4229190791863542,0.7259737163867437,3.0,129.0,2.0,0.0,1.0,HR,Medium,No,No
0.1328174430450644,0.5692778148467917,5.0,200.0,9.0,1.0,1.0,Support,Medium,No,No
0.3544793718442407,0.915587469327853,2.0,218.0,3.0,1.0,0.0,Support,Low,No,No
0.4611935153372211,0.1922399486283798,6.0,154.0,8.0,1.0,1.0,HR,Medium,Yes,No
0.5514165230521855,0.4663908384318255,3.0,280.0,3.0,1.0,0.0,Management,Medium,No,Yes
0.8954453001808125,0.3315804378188196,3.0,271.0,6.0,1.0,1.0,Sales,Low,No,Yes
0.3675617375520379,0.7120388182969469,5.0,259.0,4.0,1.0,1.0,HR,Low,No,Yes
0.4843532954958013,0.9728892869252822,2.0,238.0,8.0,0.0,1.0,Sales,High,No,Yes
0.7873394632481201,0.4147193533597504,2.0,168.0,6.0,0.0,1.0,HR,Low,No,No
0.5586755397581028,0.743681204818689,4.0,298.0,8.0,1.0,1.0,Sales,High,No,Yes
0.3105828441319601,0.2876258241242647,2.0,111.0,1.0,0.0,1.0,HR,Low,No,No
0.485163653720396,0.6584554864939839,5.0,255.0,6.0,0.0,0.0,Support,Low,No,No
0.2501559833614162,0.5381032472096017,4.0,188.0,1.0,1.0,1.0,Technical,Low,No,No
0.3302809950876935,1.0397767824321902,4.0,297.0,1.0,0.0,0.0,Support,Low,Yes,Yes
0.5657400882918151,0.670011242216574,3.0,97.0,8.0,0.0,1.0,Sales,Medium,Yes,Yes
0.4766232950315637,0.4501995618782876,3.0,279.0,7.0,1.0,0.0,Management,High,No,Yes
0.9281477792824177,0.1366176729634891,2.0,264.0,3.0,0.0,0.0,Support,Low,No,No
0.4634625052283025,0.2515831474547826,4.0,106.0,6.0,1.0,0.0,Technical,Low,No,No
0.6664976306416956,0.3468313368182205,5.0,179.0,7.0,0.0,0.0,Support,Medium,Yes,No
0.0896715092391056,0.8856803164115583,3.0,230.0,3.0,0.0,0.0,HR,Low,Yes,No
0.7106416069233181,0.6515120115608759,3.0,234.0,6.0,0.0,1.0,Management,Low,No,No
0.2219267967094063,0.6013437700792621,4.0,255.0,4.0,1.0,0.0,Sales,Medium,Yes,No
0.9484584931291902,0.1577192755646319,4.0,170.0,3.0,1.0,1.0,Support,Medium,Yes,No
0.2261456197156165,0.8144759548643056,6.0,167.0,9.0,1.0,1.0,Sales,Low,Yes,Yes
0.4382003717463218,0.7438472551194657,5.0,262.0,2.0,0.0,0.0,HR,Low,Yes,No
0.1793234338052182,0.1825281176227488,4.0,95.0,1.0,0.0,0.0,Technical,High,No,No
1.028603845402969,0.759025083844236,2.0,252.0,2.0,1.0,1.0,Support,Medium,Yes,No
0.5935155764706114,0.5920153525370699,5.0,199.0,7.0,0.0,0.0,Sales,Low,No,No
0.1463494363011976,0.5346708693897968,4.0,161.0,6.0,1.0,0.0,Sales,Medium,No,No
0.7621733619777061,0.5420471630579226,5.0,278.0,7.0,1.0,0.0,Technical,Low,Yes,No
0.3087716266610589,0.2686500118809411,4.0,232.0,9.0,0.0,0.0,Sales,Low,No,No
0.8912846595283257,0.971299756671259,3.0,143.0,8.0,1.0,0.0,Management,Low,No,No
0.2612410155976297,0.8589533399946322,6.0,116.0,6.0,0.0,0.0,Management,Low,Yes,No
0.1455640154189598,0.4840459044192213,4.0,248.0,8.0,1.0,0.0,Management,Low,No,No
0.5260262578490517,0.5195131377810172,4.0,252.0,7.0,1.0,1.0,Support,Medium,No,No
0.6137181762759228,0.7213534395969718,3.0,149.0,3.0,0.0,1.0,Management,Low,Yes,No
0.1454667122517949,0.654778451839076,2.0,95.0,9.0,0.0,1.0,Sales,Low,No,No
0.8006103219884356,0.1144253101487599,2.0,286.0,2.0,1.0,1.0,HR,Low,No,No
0.4385007750400862,0.549461617599335,2.0,303.0,3.0,1.0,0.0,Support,High,Yes,Yes
0.6164933840589404,0.8444677804615377,4.0,147.0,2.0,1.0,1.0,Technical,Medium,Yes,No
0.5048336003575227,0.5177445333027016,5.0,138.0,1.0,0.0,1.0,Sales,Low,No,Yes
0.5231191841959059,0.1370405182832179,4.0,240.0,4.0,1.0,1.0,Technical,Medium,No,No
0.2155470397782881,0.3173763982492159,3.0,251.0,6.0,1.0,1.0,Technical,High,No,No
0.2490769985952195,0.3342294799362781,6.0,115.0,5.0,1.0,0.0,Sales,Low,No,Yes
0.8469334386208571,0.2090556933492492,5.0,136.0,1.0,0.0,0.0,Sales,Medium,Yes,No
0.9299127051286202,0.4616437905281406,2.0,94.0,3.0,0.0,1.0,HR,Low,Yes,No
0.393084783205421,0.7512346201620309,4.0,307.0,1.0,1.0,0.0,Sales,Low,No,No
0.312291511020019,0.5334595040850258,3.0,109.0,5.0,0.0,0.0,HR,High,No,Yes
0.6489469492333864,0.2582353703597487,2.0,223.0,5.0,0.0,1.0,HR,Low,Yes,No
0.4964458855632734,0.871556526611525,3.0,287.0,6.0,0.0,1.0,Sales,Low,No,No
0.0713832644524815,0.8982688644865996,6.0,148.0,8.0,1.0,1.0,Management,Low,No,Yes
0.306776219839234,0.9582982683246772,4.0,281.0,1.0,0.0,0.0,HR,Medium,No,No
0.7303472129689165,0.283149395657113,4.0,235.0,4.0,0.0,1.0,Sales,Medium,No,No
0.7304136354702788,0.5428286304096911,6.0,221.0,1.0,0.0,0.0,Management,Low,No,No
0.0910747119305629,1.0485316756532608,4.0,106.0,9.0,1.0,0.0,HR,High,Yes,No
0.3233445299539786,0.7772870797561284,5.0,103.0,7.0,1.0,0.0,Management,Low,No,No
0.2659466553456245,0.1170106766993761,3.0,295.0,7.0,0.0,1.0,Support,Low,No,No
0.6557785433407617,0.1691627024908809,2.0,102.0,5.0,0.0,0.0,Support,High,No,No
0.1528348005757633,0.5063070413915939,6.0,224.0,7.0,1.0,1.0,Management,Low,No,No
0.1863422396485294,0.8655131368032701,5.0,217.0,2.0,1.0,1.0,HR,Low,No,Yes
0.8140533496030504,0.6205678318136837,2.0,133.0,4.0,0.0,1.0,Sales,Low,Yes,No
